year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2012,6,PN00001340,A20001340,,,대형마트,대형마트,,2012-06-16,7,이마트공항점,,인천,고당도파인애플_필리핀산_,,과일류,파인애플,파인애플,,3980.0,,1,통,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,1,30,300~399만원
2016,3,PN00001390,A20001390,,,슈퍼마켓,기업형슈퍼마켓,,2016-03-08,3,하모니마트간석점,,인천,오렌지,,과일류,오렌지,오렌지,,5500.0,.,1,망,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,30,300~399만원
2010,1,PN00000840,A20000840,,,슈퍼마켓,기업형슈퍼마켓,,2010-01-08,6,하나로클럽창동점,,서울,노지감귤,,과일류,감귤,밀감,,7900.0,,1,개,5,KG,.,,,,5,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,4,40,400~499만원
2019,11,PN20150822,A40150822,,,전문점,전문점,,2019-11-13,4,채소가게,,서울,부사_국산_,,과일류,사과,후지,,5000.0,.,7,개,.,,.,,,,.,,,,,,,,5전문점,전문점,1,0,,,15.0,0,3,60,200~299만원
2023,1,PN00000184,,직접방문,,전문점,전문점,,2023-01-12,5,정직한수산,,경기,귤,PR1020_0139527,과일류,감귤,밀감,,14000.0,,1.0,,5.0,KG,,,,,,,,,유,,,,,,,,,,0.0,0,5,50,600~699만원
2011,11,PN00001180,A20001180,,,전통시장,전통시장,,2011-11-27,1,재래시장,,인천,대봉감,,과일류,떫은감,대봉,,5000.0,,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2016,11,PN00000799,A20000799,,,무점포,무점포,,2016-11-18,6,노점,,없음,제주귤_국내산_,,과일류,감귤,밀감,,9000.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,6무점포,무점포,.,0,,,0.0,0,2,50,300~399만원
2012,6,PN00000727,A20000727,,,슈퍼마켓,슈퍼마켓,,2012-06-22,6,소형슈퍼마켓,,서울,자두,,과일류,자두,자두,,3000.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,30,300~399만원
2020,5,PN00000242,A20000242,,,슈퍼마켓,슈퍼마켓,,2020-05-10,1,수진역할인마트,,경기,바나나_수입산_,,과일류,바나나,일반바나나,,2980.0,.,1,송이,.,,9,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,60,700만원 이상
2020,7,PN00001249,A20001249,,,온라인몰,인터넷구매,,2020-07-21,3,쿠팡,,없음,당도선별감귤,,과일류,감귤,밀감,,8720.0,.,1,팩,800,G,.,,,,1,KG,,,,,,,6무점포,인터넷구매,2,0,,,0.0,0,4,40,500~599만원
2011,1,PN00001148,A20001148,,,슈퍼마켓,슈퍼마켓,,2011-01-10,2,소형슈퍼마켓,,서울,바나나,,과일류,바나나,일반바나나,,1500.0,,1,송이,.,,0,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,30,200만원 미만
2023,11,PN00000841,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-11-26,1,노브랜드구리갈매점,,경기,스미후루바나나_필리핀산,PR1020_1178533,과일류,바나나,일반바나나,수입산,2980.0,,1.0,봉,1.5,KG,,,,,,,2980.0,,유,,,,,,,,,,0.0,0,4,50,700만원 이상
2012,3,PN00000452,A20000452,,,슈퍼마켓,슈퍼마켓,,2012-03-05,2,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2800.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,2,50,300~399만원
2014,9,PN00001428,A20001428,,,슈퍼마켓,슈퍼마켓,,2014-09-03,4,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,400~499만원
2011,9,PN00000998,A20000998,,,농가직거래,농가직거래,,2011-09-21,4,산지직거래,,없음,포도,,과일류,포도,기타포도,,25000.0,,1,박스,5,KG,.,,,,5,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,4,40,300~399만원
2017,7,PN00000515,A20000515,,,슈퍼마켓,슈퍼마켓,,2017-07-26,4,대하마트파주점,,경기,사과_국내산_,,과일류,사과,기타사과,,7960.0,.,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,9,0,,,0.0,0,4,50,400~499만원
2019,2,PN20150384,A40150384,,,전통시장,전통시장,,2019-02-24,1,없음,,부산,바나나,,과일류,바나나,일반바나나,,4000.0,.,1,,2,KG,.,,,,2,KG,,,,,,,8기타,기타,1,0,,,15.0,0,2,60,200~299만원
2010,2,PN00000053,A20000053,,,슈퍼마켓,슈퍼마켓,,2010-02-02,3,소형슈퍼마켓,,경기,사과,,과일류,사과,기타사과,,3500.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,300~399만원
2017,10,PN20150726,A40150726,,,대형마트,대형마트,,2017-10-23,2,코스트코코리아상봉점,,서울,델몬트바나나,,과일류,바나나,일반바나나,,2990.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,4,60,200~299만원
2014,9,PN00000599,A20000599,,,온라인몰,인터넷구매,,2014-09-19,6,유통업체,,서울,아삭사과_국내산_,,과일류,사과,기타사과,,5280.0,,1,봉,.,,6,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,50,600~699만원
2018,1,PN20150526,A40150526,,,백화점,백화점,,2018-01-11,5,엔씨백화점불광점,,서울,스위티오바나나_필리핀산_,,과일류,바나나,일반바나나,,3990.0,.,1,,.,,.,,,,.,,,,,.,,,7백화점,백화점,1,0,,,15.0,0,3,60,400~499만원
2016,8,PN00001118,A20001118,,,대형마트,대형마트,,2016-08-08,2,롯데마트구로점,,서울,해빗무농약무화과,,과일류,기타과일,무화과,,4140.0,2,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,50,300~399만원
2015,1,PN20150786,A40150786,,,슈퍼마켓,슈퍼마켓,,2015-01-25,1,소형슈퍼마켓,,서울,단감,,과일류,단감,단감,,5800.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,3,60,300~399만원
2012,9,PN00000310,A20000310,,,슈퍼마켓,슈퍼마켓,,2012-09-04,3,대형슈퍼마켓,,경기,캠벨포도,,과일류,포도,캠벨얼리,,3980.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,200~299만원
2017,10,PN00001397,A20001397,,,전문점,전문점,,2017-10-11,4,전문점,,인천,연시_국내산_,,과일류,떫은감,홍시,,5000.0,.,8,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,30,500~599만원
2013,11,PN00000957,A20000957,,,백화점,백화점,,2013-11-23,7,현대백화점신촌점,,서울,망고태국산_,,과일류,열대과일,망고,,16000.0,,1,개,.,,.,,,,.,,,,,,,,7백화점,백화점,1,0,,,0.0,0,2,50,300~399만원
2018,9,PN00000672,A20000672,,,전통시장,전통시장,,2018-09-21,6,없음,,없음,햇사레복숭아,,과일류,복숭아,일반복숭아,,66000.0,.,2,,3,KG,.,,,,3,KG,,,,.,,,2전통시장,전통시장,.,0,,,0.0,0,3,50,700만원 이상
2021,5,PN00000908,A20000908,,,대형마트,대형마트,,2021-05-15,7,홈플러스목동점,S,서울,블루베리_국산_,P,과일류,베리,블루베리,,9990.0,.,1,,200,G,1,,2,G,0,KG,9.0,,,,,,1대형마트,대형마트,1,0,,,0.0,0,6,50,700만원 이상
2012,9,PN00000636,A20000636,,,백화점,백화점,,2012-09-08,7,신세계백화점,,서울,원황배,,과일류,배,기타배,,7800.0,,5,개,.,,.,,,,.,,,,,,,,7백화점,백화점,,0,,,0.0,0,4,50,400~499만원
2010,5,PN00000424,A20000424,,,슈퍼마켓,슈퍼마켓,,2010-05-05,4,소형슈퍼마켓,,경기,수입바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2016,1,PN00000191,A20000191,,,대형마트,대형마트,,2016-01-31,1,홈플러스스토어즈중동점,,경기,아보카도_멕시코산_,,과일류,열대과일,기타열대과일,,8490.0,.,1,팩,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,6,60,500~599만원
2015,11,PN20150536,A40150536,,,전통시장,전통시장,,2015-11-14,7,재래시장,,없음,돌배,,과일류,배,기타배,,15000.0,.,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,15.0,0,2,60,200~299만원
2014,3,PN00001117,A20001117,,,전통시장,전통시장,,2014-03-24,2,재래시장,,서울,바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,50,300~399만원
2011,11,PN00001322,A20001322,,,백화점,백화점,,2011-11-05,7,롯데백화점분당점,,경기,단감,,과일류,단감,단감,,4200.0,,1,개,.,,.,,,,.,,,,,,,,7백화점,백화점,.,0,,,0.0,0,2,30,400~499만원
2013,9,PN00000703,A20000703,,,슈퍼마켓,슈퍼마켓,,2013-09-17,3,대형슈퍼마켓,,서울,자두,,과일류,자두,자두,,7900.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,60,500~599만원
2021,9,PN00000822,A20000822,,,슈퍼마켓,기업형슈퍼마켓,,2021-09-04,7,홈플러스익스프레스서울오류점,S,서울,달콤한거봉_국내산,P,과일류,포도,거봉,,19900.0,.,1,박스,2,KG,.,,2,K,2,KG,1,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0.0,,,0.0,0,2,60,600~699만원
2023,8,PN20210627,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-08-03,5,(주)새로나마트,,서울,바나나_과테말라,PR2021_0009045,과일류,바나나,일반바나나,,1690.0,,1.0,봉지,1402.0,G,,,,,,,1690.0,,유,,,,,,,,,,21.0,0,3,30,500~599만원
2013,2,PN00000665,A20000665,,,대형마트,대형마트,,2013-02-09,7,이마트남양주점,,경기,단감특_,,과일류,단감,단감,,3880.0,,1,봉,.,,5,입,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,40,400~499만원
2012,8,PN00000091,A20000091,,,대형마트,대형마트,,2012-08-16,5,세이브존아이앤씨광명점,,경기,천도복숭아국산_,,과일류,복숭아,천도,,5693.0,,1,봉,.,,6,입,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,30,300~399만원
2017,6,PN00000043,A20000043,,,슈퍼마켓,슈퍼마켓,,2017-06-30,6,자유로마트,,경기,자두,,과일류,자두,자두,,4900.0,.,1,봉,.,,12,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,60,700만원 이상
2019,2,PN00000847,A20000847,,,슈퍼마켓,소형슈퍼마켓,,2019-02-04,2,이-온마트,,서울,사과,,과일류,사과,기타사과,,50000.0,.,2,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,50,200~299만원
2014,12,PN00001264,A20001264,,,슈퍼마켓,슈퍼마켓,,2014-12-10,4,소형슈퍼마켓,,인천,배,,과일류,배,기타배,,5000.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,2,60,400~499만원
2017,3,PN00000191,A20000191,,,대형마트,대형마트,,2017-03-24,6,홈플러스스토어즈중동점,,경기,마운틴바나나,,과일류,바나나,일반바나나,,2790.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,5,60,400~499만원
2017,4,PN00001162,A20001162,,,전문점,전문점,,2017-04-15,7,쥬씨중화역점,,서울,키위,,과일류,참다래,기타키위,,3000.0,.,2,개,.,,.,,,,.,,,,,,,,5전문점,전문점,1,1,,,0.0,0,4,50,300~399만원
2017,12,PN00000197,A20000197,,,슈퍼마켓,슈퍼마켓,,2017-12-18,2,월드마트춘의점,,경기,바나나,,과일류,바나나,일반바나나,,2500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,300~399만원
2022,8,PN00000792,A20000792,,,농가직거래,농가직거래,,2022-08-25,5,농가직거래,,경기,안심거봉,P,과일류,포도,거봉,,40000.0,.,3,송이,4,KG,.,,.,,,,.,,,,,,,,,,,,0.0,.,2,60,300~399만원
2015,6,PN00001408,A20001408,,,전문점,전문점,,2015-06-19,6,초록마을,,경기,유기농바나나_필리핀산_,,과일류,바나나,일반바나나,,3000.0,6,1,송이,500,G,.,,,,1,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,2,30,700만원 이상
2019,3,PN00001147,A20001147,,,슈퍼마켓,대형슈퍼마켓,,2019-03-18,2,현대그린마트(퇴계원점),,경기,고당도바나나,,과일류,바나나,일반바나나,,2290.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,400~499만원
2023,1,PN20210768,,직접방문,,대형마트,대형마트,,2023-01-24,3,홈플러스영등포점,,서울,고산지바나나_필리핀,PR2021_0002118,과일류,바나나,일반바나나,,3190.0,1000,1.0,,1279.0,G,,,,,,,4190,,유,,,,,,,,,,21.0,0,3,50,500~599만원
2011,10,PN00000938,A20000938,,,전문점,전문점,,2011-10-11,3,전문점,,서울,단감,,과일류,단감,단감,,2000.0,,6,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,50,200만원 미만
2019,8,PN00000462,A20000462,,,슈퍼마켓,기업형슈퍼마켓,,2019-08-19,2,농협하나로마트성남점,,경기,켐벨포도_국산_,,과일류,포도,캠벨얼리,,8600.0,3,1,박스,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,50,700만원 이상
2019,8,PN00000331,A20000331,,,전통시장,전통시장,,2019-08-10,7,깜놀이네야채과일,,서울,포도,,과일류,포도,기타포도,,5000.0,.,3,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,1,0,,,0.0,0,5,60,700만원 이상
2022,10,PN20210741,A40210741,,,대형마트,대형마트,,2022-10-08,7,이마트가든5점,S,서울,하루과일바나나콜롬비아산,P,과일류,바나나,일반바나나,,2760.0,.,2,팩,.,,3,개,.,,,,1,,,,,,,,,,,,21.0,.,4,50,600~699만원
2012,10,PN00000378,A20000378,,,슈퍼마켓,슈퍼마켓,,2012-10-21,1,라성마트,,경기,머루포도,,과일류,포도,머루포도_MBA_,,15000.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,300~399만원
2017,5,PN20150542,A40150542,,,대형마트,대형마트,,2017-05-03,4,코스트코코리아일산점,,경기,고당도오렌지_미국산_,,과일류,오렌지,오렌지,,10090.0,.,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,0,2,60,200만원 미만
2015,6,PN00001459,A20001459,,,슈퍼마켓,슈퍼마켓,,2015-06-10,4,소형슈퍼마켓,,서울,오렌지,,과일류,오렌지,오렌지,,2900.0,.,2,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,40,400~499만원
2014,10,PN00000379,A20000379,,,대형마트,대형마트,,2014-10-08,4,이마트고잔점,,경기,홍시,,과일류,떫은감,홍시,,4980.0,.,2,팩,.,,7,입,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,60,500~599만원
2015,9,PN00000937,A20000937,,,대형마트,대형마트,,2015-09-20,1,홈플러스합정점,,서울,바나나_필리핀산_,,과일류,바나나,일반바나나,,4380.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,50,300~399만원
2023,11,PN20210686,,직접방문,,무점포,무점포,,2023-11-30,5,무점포,,서울,사과국내산,PR1020_0515348,과일류,사과,기타사과,국내산,7000.0,,1.0,봉,1370.0,G,5.0,개,,,,,,,무,,,,,,,,,,21.0,0,1,40,200~299만원
2016,6,PN00001354,A20001354,,,대형마트,대형마트,,2016-06-24,6,뉴코아평촌2점,,경기,스위티오바나나,,과일류,바나나,일반바나나,,3990.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,5,60,700만원 이상
2017,9,PN00000197,A20000197,,,무점포,무점포,,2017-09-07,5,아파트내임시장,,경기,포도,,과일류,포도,기타포도,,2000.0,.,1,봉,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,2,50,300~399만원
2015,10,PN00000813,A20000813,,,대형마트,대형마트,,2015-10-16,6,홈플러스테스코신도림점,,서울,밀감,,과일류,감귤,밀감,,10000.0,.,1,박스,4,KG,.,,,,4,KG,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,5,40,600~699만원
2017,5,PN00000574,A20000574,,,전통시장,전통시장,,2017-05-25,5,우리농산물유통센타,,서울,청과,,과일류,기타과일,기타과일,,3000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,2,50,500~599만원
2011,7,PN00000150,A20000150,,,전문점,전문점,,2011-07-31,1,전문점,,경기,포도,,과일류,포도,기타포도,,5000.0,,3,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,5,30,300~399만원
2019,11,PN00001047,A20001047,,,전통시장,전통시장,,2019-11-10,1,깨비시장,,서울,부사사과,,과일류,사과,후지,,5000.0,.,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,1,0,,,0.0,0,2,60,200~299만원
2023,11,PN20210399,,,,슈퍼마켓,슈퍼마켓,,2023-11-02,5,(주)이마트에브리데이신곡점,,경기,미니엔비사과_국내산,PR2023_0149348,과일류,사과,기타사과,국내산,13980.0,2000.0,1.0,봉,2441.0,G,13.0,개,,,,,15980.0,,유,,,,,,,,,,21.0,0,5,40,500~599만원
2021,7,PN00001383,A20001383,,,온라인몰,인터넷구매,,2021-07-05,2,GSE숍,S,없음,산지에자두,P,과일류,자두,자두,,30000.0,.,1,,3,KG,4,,1,K,3,KG,3,,,,,,8기타,홈쇼핑,2,0.0,,,0.0,0,1,40,400~499만원
2020,2,PN00001005,A20001005,,,슈퍼마켓,기업형슈퍼마켓,,2020-02-02,1,농협하나로마트대치점,,서울,비가람감귤_국내산_,,과일류,감귤,밀감,,5980.0,.,1,팩,800,G,.,,,,1,KG,,0,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,700만원 이상
2012,9,PN00000219,A20000219,,,슈퍼마켓,슈퍼마켓,,2012-09-09,1,대형슈퍼마켓,,경기,천도복숭아,,과일류,복숭아,천도,,5980.0,,1,개,1,KG,6,입,,,1,KG,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,5,30,200~299만원
2021,4,PN20150830,A40150830,,,슈퍼마켓,슈퍼마켓,,2021-04-11,1,웰빙마트,S,서울,사과_국산_,P,과일류,사과,기타사과,,10000.0,.,1,,2,KG,1,,2,K,2,KG,1.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,30,700만원 이상
2015,7,PN00001208,A20001208,,,대형마트,대형마트,,2015-07-22,4,이마트인천점,,인천,유기농바나나,,과일류,바나나,일반바나나,,3680.0,.,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,30,300~399만원
2016,10,PN00000124,A20000124,,,슈퍼마켓,슈퍼마켓,,2016-10-21,6,소형슈퍼마켓,,경기,조생귤,,과일류,감귤,밀감,,3550.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,50,200~299만원
2023,5,PN00001357,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-05-20,7,(주)이마트에브리데이일산2호점,,경기,대용량골드키위_뉴질랜드,PR2023_0063436,과일류,참다래,골드키위,,10980.0,,1.0,,1245.0,G,,,,,,,10980,,유,,,,,,,,,,0.0,0,2,60,500~599만원
2012,9,PN00000662,A20000662,,,대형마트,대형마트,,2012-09-14,6,이마트잠실점,,서울,스위티오바나나,,과일류,바나나,일반바나나,,4800.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,2,40,200만원 미만
2023,10,PN00000701,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-10-25,4,우영마트중계점_(주)삼우도매물류,,서울,그린키위,PR1020_0141670,과일류,참다래,그린키위,,3000.0,,3.0,개,360.0,G,,,,,,,1000.0,4,유,,,,,,,,,,0.0,0,3,60,700만원 이상
2023,5,PN20210222,,직접방문,,대형마트,대형마트,,2023-05-03,4,롯데쇼핑(주)롯데마트광교점,,경기,B750바나나베트남,PR2021_0060941,과일류,바나나,일반바나나,,2990.0,,1.0,,1311.0,G,5,개,,,,,2990,,유,,,,,,,,,,21.0,0,3,30,700만원 이상
2020,3,PN00001445,A20001445,,,슈퍼마켓,기업형슈퍼마켓,,2020-03-17,3,CS유통(주)G운정점,,경기,사과,,과일류,사과,기타사과,,6000.0,.,5,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,40,600~699만원
2019,10,PN00000337,A20000337,,,슈퍼마켓,기업형슈퍼마켓,,2019-10-23,4,이마트에브리데이신길점,,경기,바나나_멕시코산_,,과일류,바나나,일반바나나,,3450.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,700만원 이상
2011,9,PN00000814,A20000814,,,슈퍼마켓,슈퍼마켓,,2011-09-03,7,대형슈퍼마켓,,서울,배,,과일류,배,기타배,,9980.0,,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,400~499만원
2011,10,PN00001084,A20001084,,,슈퍼마켓,슈퍼마켓,,2011-10-29,7,대형슈퍼마켓,,서울,감귤,,과일류,감귤,밀감,,2000.0,,1,개,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,200만원 미만
2016,10,PN00000599,A20000599,,,온라인몰,인터넷구매,,2016-10-19,4,대형마트,,서울,FRESH단감_국내산_,,과일류,단감,단감,,1840.0,2,1,팩,1,KG,.,,,,1,KG,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,3,50,500~599만원
2013,10,PN00000958,A20000958,,,슈퍼마켓,슈퍼마켓,,2013-10-08,3,대형슈퍼마켓,,서울,사과,,과일류,사과,기타사과,,4000.0,,5,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2013,10,PN00001265,A20001265,,,전문점,전문점,,2013-10-01,3,전문점,,인천,대부도포도,,과일류,포도,기타포도,,13000.0,,1,박스,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,2,60,200~299만원
2012,1,PN00000774,A20000774,,,대형마트,대형마트,,2012-01-18,4,대형마트일반,,서울,제주감귤,,과일류,감귤,밀감,,12500.0,,1,박스,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,50,300~399만원
2010,12,PN00000816,A20000816,,,전문점,전문점,,2010-12-18,7,유기농매장,,서울,사과,,과일류,사과,기타사과,,29000.0,.,16,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,30,400~499만원
2021,7,PN00000890,A20000890,,,전문점,전문점,,2021-07-31,7,무화과,S,서울,복숭아_국산,P,과일류,복숭아,일반복숭아,,14000.0,.,2,팩,.,,.,,.,,.,,7,,,,,,5전문점,전문점,1,0.0,,,0.0,0,3,60,700만원 이상
2023,1,PN20210267,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-01-18,4,(주)진보유통거모점,,경기,신고배_국내산,PR2021_0013111,과일류,배,신고배,국내산,8900.0,,1.0,봉,2.048,KG,4,개,,,,,8900,,유,,,,,,,,,,21.0,0,4,20,500~599만원
2016,10,PN00001359,A20001359,,,슈퍼마켓,슈퍼마켓,,2016-10-28,6,대형슈퍼마켓,,경기,청포도_미국산_,,과일류,포도,청포도,,5980.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,30,600~699만원
2010,10,PN00001168,A20001168,,,전통시장,전통시장,,2010-10-23,7,재래시장,,서울,귤,,과일류,감귤,밀감,,20000.0,.,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,40,200~299만원
2018,5,PN00000701,A20000701,,,슈퍼마켓,슈퍼마켓,,2018-05-08,3,아프로마트,,서울,오렌지_미국산_,,과일류,오렌지,오렌지,,5900.0,.,1,,.,,5,개,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2016,12,PN00000199,A20000199,,,백화점,백화점,,2016-12-28,4,백화점일반,,없음,타이벡감귤,,과일류,감귤,밀감,,13800.0,.,1,봉,3,KG,.,,,,3,KG,,,,,,,7백화점,백화점,.,0,,,0.0,0,4,50,700만원 이상
2013,7,PN00000023,A20000023,,,슈퍼마켓,슈퍼마켓,,2013-07-19,6,소형슈퍼마켓,,서울,켐벨어리포도국내산_,,과일류,포도,캠벨얼리,,7580.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,50,400~499만원
