year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2018,6,PN00000587,A20000587,,,대형마트,대형마트,,2018-06-11,2,이마트,,없음,사과특,,과일류,사과,기타사과,,6270.0,.,1,봉,.,,7,개,,,.,,,,,.,,,1대형마트,대형마트,.,0,,,0.0,0,6,40,500~599만원
2017,2,PN00000430,A20000430,,,전문점,전문점,,2017-02-04,7,한살림평촌매장,,경기,유기농레드향,,과일류,감귤,기타감귤,,20400.0,.,1,봉,2,KG,.,,,,2,KG,,,,,,,5전문점,전문점,1,0,,,0.0,0,4,40,400~499만원
2018,8,PN00000307,A20000307,,,대형마트,대형마트,,2018-08-25,7,뉴코아동수원점,,경기,돌바나나_필리핀산_,,과일류,바나나,일반바나나,,2990.0,.,1,,.,,.,,,,.,,,,,.,,,1대형마트,대형마트,2,0,,,0.0,0,4,50,400~499만원
2019,12,PN00000965,A20000965,,,슈퍼마켓,슈퍼마켓,,2019-12-19,5,우리농산물,,서울,배,,과일류,배,기타배,,3500.0,.,1,,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,60,700만원 이상
2020,2,PN00000181,A20000181,,,대형마트,대형마트,,2020-02-27,5,코스트코코리아일산점,,경기,델몬트바나나,,과일류,바나나,일반바나나,,2890.0,.,1,,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,700만원 이상
2019,10,PN00000950,A20000950,,,농가직거래,농가직거래,,2019-10-24,5,없음,,없음,사과,,과일류,사과,기타사과,,40000.0,.,1,,10,KG,.,,,,10,KG,,,,,,,8기타,기타,1,0,,,0.0,0,3,50,700만원 이상
2011,10,PN00000369,A20000369,,,슈퍼마켓,슈퍼마켓,,2011-10-23,1,소형슈퍼마켓,,경기,웰빙사과,,과일류,사과,기타사과,,4980.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,200~299만원
2011,1,PN00000225,A20000225,,,무점포,무점포,,2011-01-26,4,노점,,없음,사과,,과일류,사과,기타사과,,8000.0,,1,봉,.,,5,개,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,50,300~399만원
2019,2,PN00000631,A20000631,,,농가직거래,농가직거래,,2019-02-08,6,없음,,부산,귤,,과일류,감귤,밀감,,25000.0,.,1,,15,KG,.,,,,15,KG,,,,,,,8기타,기타,.,0,,,0.0,0,3,40,400~499만원
2012,5,PN00001316,A20001316,,,슈퍼마켓,기업형슈퍼마켓,,2012-05-25,6,홈플러스익스프레스인천효성점,,인천,키위,,과일류,참다래,기타키위,,6980.0,,1,개,.,,10,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,4,40,400~499만원
2011,5,PN00001316,A20001316,,,슈퍼마켓,슈퍼마켓,,2011-05-25,4,소형슈퍼마켓,,인천,부사,,과일류,사과,후지,,6000.0,,1,개,.,,10,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,300~399만원
2017,3,PN00000285,A20000285,,,슈퍼마켓,기업형슈퍼마켓,,2017-03-07,3,GS수퍼마켓수원매현점,,경기,신고배,,과일류,배,신고배,,3800.0,1,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,60,400~499만원
2021,9,PN20150384,A40150384,,,전통시장,전통시장,,2021-09-15,4,부천시상상시장,S,경기,바나나,P,과일류,바나나,일반바나나,,3000.0,.,1,,2,KG,.,,2,K,2,KG,3,,,,,,2전통시장,전통시장,.,0.0,,,15.0,0,2,60,200만원 미만
2010,8,PN00000280,A20000280,,,슈퍼마켓,슈퍼마켓,,2010-08-12,5,대형슈퍼마켓,,경기,아오리사과,,과일류,사과,아오리,,3000.0,,1,봉,.,,7,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,1,50,200만원 미만
2011,1,PN00001288,A20001288,,,슈퍼마켓,슈퍼마켓,,2011-01-10,2,소형슈퍼마켓,,인천,사과,,과일류,사과,기타사과,,5000.0,,1,봉지,.,,0,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,200만원 미만
2012,8,PN00000312,A20000312,,,슈퍼마켓,기업형슈퍼마켓,,2012-08-15,4,롯데슈퍼영화점,,경기,복숭아,,과일류,복숭아,일반복숭아,,9900.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,4,50,300~399만원
2011,8,PN00000056,A20000056,,,슈퍼마켓,슈퍼마켓,,2011-08-09,3,소형슈퍼마켓,,경기,포도,,과일류,포도,기타포도,,2720.0,,1,개,.,,2,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,30,400~499만원
2022,10,PN20150505,A40150505,,,전통시장,전통시장,,2022-10-13,5,석바위시장,S,인천,감_국산_비품,P,과일류,떫은감,일반떫은감,,3000.0,.,10,개,1690,G,.,,.,,,,3,,,,,,,,,,,,15.0,.,1,60,200만원 미만
2017,9,PN00001354,A20001354,,,슈퍼마켓,슈퍼마켓,,2017-09-26,3,(주)에이케이식자재마트,,경기,머루포도,,과일류,포도,머루포도_MBA_,,12000.0,.,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,60,700만원 이상
2013,10,PN00000646,A20000646,,,전통시장,전통시장,,2013-10-31,5,재래시장(슈퍼),,서울,영동사과,,과일류,사과,기타사과,,8800.0,,1,봉,.,,10,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,50,700만원 이상
2019,11,PN20150415,A40150415,,,슈퍼마켓,슈퍼마켓,,2019-11-21,5,럭키할인마트,,경기,사과,,과일류,사과,기타사과,,6500.0,.,1,,.,,5,,,,.,,,0,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,4,50,700만원 이상
2019,1,PN00001124,A20001124,,,슈퍼마켓,기업형슈퍼마켓,,2019-01-16,4,하모니마트장안삼성점,,서울,감귤,,과일류,감귤,밀감,,10000.0,.,1,,.,,3,망,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,40,200~299만원
2010,11,PN00000081,A20000081,,,슈퍼마켓,기업형슈퍼마켓,,2010-11-22,2,홈플러스광명철산점,,경기,알뜰밀감,,과일류,감귤,밀감,,1480.0,.,1,봉,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,30,200~299만원
2014,7,PN00001310,A20001310,,,백화점,백화점,,2014-07-24,5,롯데백화점평촌점,,경기,제스프리골드키위,,과일류,참다래,골드키위,,7900.0,,1,박스,.,,.,,,,.,,,,,,,,7백화점,백화점,1,0,,,0.0,0,4,30,500~599만원
2011,8,PN00001321,A20001321,,,무점포,무점포,,2011-08-02,3,아파트내임시장,,경기,복숭아,,과일류,복숭아,일반복숭아,,30000.0,,15,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,30,400~499만원
2021,11,PN20150757,A40150757,,,슈퍼마켓,기업형슈퍼마켓,,2021-11-16,3,안성농협하나로마트본점,S,서울,레몬_수입_,P,과일류,레몬,레몬,,2500.0,.,1,,,,4,입,,,,,2,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0.0,,,15.0,0,3,60,700만원 이상
2023,2,PN20210360,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-02-22,4,에이마트구갈점,,경기,사과,PR1020_0514804,과일류,사과,기타사과,,9900.0,,6.0,개,1997.0,G,,,,,,,1650,,유,,,,,,,,,,21.0,0,3,50,400~499만원
2019,8,PN00000809,A20000809,,,슈퍼마켓,기업형슈퍼마켓,,2019-08-22,5,하모니마트광명해모로점,,경기,복숭아_국내산_,,과일류,복숭아,일반복숭아,,12800.0,.,1,박스,.,,.,,,,.,,,0,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2013,10,PN00001225,A20001225,,,농가직거래,농가직거래,,2013-10-26,7,산지직거래,,없음,귤,,과일류,감귤,밀감,,16000.0,,1,박스,10,KG,.,,,,10,KG,,,,,,,8기타,농가직거래,.,0,,,0.0,0,4,40,400~499만원
2014,7,PN00000435,A20000435,,,무점포,무점포,,2014-07-11,6,노점,,없음,체리,,과일류,체리,체리,,15000.0,,2,팩,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,5,40,300~399만원
2017,9,PN00000257,A20000257,,,슈퍼마켓,기업형슈퍼마켓,,2017-09-12,3,농협하나로마트성남점,,경기,캠벨잎맞춤포도,,과일류,포도,캠벨얼리,,27000.0,.,2,박스,3,KG,.,,,,3,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,60,200~299만원
2014,8,PN00001225,A20001225,,,슈퍼마켓,기업형슈퍼마켓,,2014-08-29,6,하모니마트간석점,,인천,대부도포도,,과일류,포도,기타포도,,12800.0,,1,박스,5,KG,.,,,,5,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,500~599만원
2011,9,PN00001015,A20001015,,,전통시장,전통시장,,2011-09-06,3,재래시장,,서울,파인애플,,과일류,파인애플,파인애플,,3000.0,,1,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200만원 미만
2014,7,PN00001116,A20001116,,,전통시장,전통시장,,2014-07-25,6,재래시장,,서울,자두,,과일류,자두,자두,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,50,500~599만원
2013,4,PN00000665,A20000665,,,슈퍼마켓,기업형슈퍼마켓,,2013-04-13,7,이마트에브리데이평내점,,경기,당찬사과,,과일류,사과,기타사과,,5880.0,,1,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,3,40,400~499만원
2021,9,PN00001091,A20001091,,,대형마트,대형마트,,2021-09-02,5,이마트,S,서울,DOLE스위티오바나나,P,과일류,바나나,일반바나나,,4980.0,.,1,,.,,.,,.,,.,,4,,,,,,1대형마트,대형마트,2,0.0,,,0.0,0,2,50,400~499만원
2010,10,PN00000003,A20000003,,,슈퍼마켓,슈퍼마켓,,2010-10-26,3,대형슈퍼마켓,,경기,델몬트바나나,,과일류,바나나,일반바나나,,1500.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,400~499만원
2019,11,PN00001446,A20001446,,,슈퍼마켓,슈퍼마켓,,2019-11-10,1,(주)서부식자재마트,,서울,햇부사특,,과일류,사과,후지,,10000.0,.,1,,.,,15,개,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,40,500~599만원
2022,9,PN20210137,A40210137,,,대형마트,대형마트,,2022-09-19,2,이마트이마트중동점,S,경기,샤인머스캣,P,과일류,포도,청포도,,7980.0,.,1,팩,.,,.,,5,G,,,7,,,,,,,,,,,,21.0,.,4,40,300~399만원
2023,6,PN20211036,,직접방문,,대형마트,,,2023-06-30,6,이마트연수점,,인천,파머스픽당도선별사과_국산,PR2122_0003688,과일류,사과,기타사과,국내산,8330.0,,1.0,,1196.0,G,4.0,개입,,,,,8330.0,,유,,,,,,,,,,21.0,0,5,50,700만원 이상
2018,7,PN20150736,A40150736,,,전통시장,전통시장,,2018-07-24,3,해돋이청과(사당),,서울,바나나,,과일류,바나나,일반바나나,,2000.0,.,1,,.,,.,,,,.,,,,,.,,,5전문점,전문점,1,0,,,15.0,0,2,60,200만원 미만
2010,4,PN00000855,A20000855,,,대형마트,대형마트,,2010-04-26,2,이마트창동점,,서울,스위티오바나나,,과일류,바나나,일반바나나,,4130.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,60,400~499만원
2017,1,PN00000587,A20000587,,,대형마트,대형마트,,2017-01-06,6,대형마트일반,,경기,당찬사과,,과일류,사과,기타사과,,8900.0,.,18,개,.,,.,,,,.,,,,,,n,,1대형마트,대형마트,.,0,,,0.0,0,6,40,500~599만원
2013,6,PN00000720,A20000720,,,전통시장,전통시장,,2013-06-19,4,재래시장,,서울,체리,,과일류,체리,체리,,5000.0,,1,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,4,40,300~399만원
2022,7,PN20210232,A40210232,,,슈퍼마켓,슈퍼마켓,,2022-07-04,2,롯데슈퍼망포역점,,경기,리얼허니_고산지풍미왕바나나,P,과일류,바나나,일반바나나,,1990.0,.,1,,684,G,3,개,2,G,,,1,,1.0,,,,,,,,,,21.0,1,4,40,500~599만원
2014,5,PN00001324,A20001324,,,슈퍼마켓,기업형슈퍼마켓,,2014-05-30,6,기업형슈퍼마켓일반,,경기,사과,,과일류,사과,기타사과,,5000.0,.,6,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,3,40,300~399만원
2017,8,PN00000982,A20000982,,,전문점,전문점,,2017-08-23,4,대명청과,,서울,백도복숭아,,과일류,복숭아,백도,,35000.0,.,1,박스,.,,.,,,,.,,,,,,,,5전문점,전문점,1,0,,,0.0,0,3,60,700만원 이상
2022,8,PN00001421,A20001421,,,대형마트,대형마트,,2022-08-06,7,홈플러스목동점,,서울,바나나_필리핀,P,과일류,바나나,일반바나나,,2990.0,1,1,,.,,.,,1,K,,,4,,,,,,,,,,,,0.0,.,1,40,600~699만원
2011,3,PN00001340,A20001340,,,슈퍼마켓,기업형슈퍼마켓,,2011-03-11,6,강서농협하나로마트본점,,서울,귤_국내산_,,과일류,감귤,밀감,,5000.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,1,30,200만원 미만
2022,4,PN20210642,A40210642,,,슈퍼마켓,슈퍼마켓,,2022-04-28,5,롯데슈퍼전농점,,서울,미국산귤튜티,P,과일류,감귤,기타감귤,,10900.0,.,1,봉,1030,G,12,개,.,,,,1,1,,,,,,,,,,,21.0,.,4,40,600~699만원
2022,2,PN20210385,A40210385,,,슈퍼마켓,슈퍼마켓,,2022-02-13,1,농민식자재마트,,경기,천혜향_국내산_,P,과일류,감귤,기타감귤,,9800.0,.,1,,.,,10,매,1,G,,,9,,,,,,,,,,,,21.0,.,3,30,500~599만원
2023,5,PN20150479,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-05-29,2,원마트,,경기,델몬트바나나수입산,PR2021_0027568,과일류,바나나,일반바나나,수입산,2500.0,,1.0,송이봉,1521.0,G,,,,,,,2500,,유,,,,,,,,,,15.0,0,1,60,200만원 미만
2015,6,PN00001250,A20001250,,,대형마트,대형마트,,2015-06-18,5,롯데마트부평점,,인천,바나나_필리핀산_,,과일류,바나나,일반바나나,,2900.0,.,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,1,3,50,600~699만원
2013,5,PN00000408,A20000408,,,전통시장,전통시장,,2013-05-21,3,재래시장,,경기,체리,,과일류,체리,체리,,6000.0,,1,팩,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,3,40,200~299만원
2020,5,PN20150464,A40150464,,,전통시장,전통시장,,2020-05-14,5,몬딱,,제주,한라봉,,과일류,감귤,한라봉,,32000.0,.,1,,5,KG,.,,,,5,KG,,,,,,,5전문점,전문점,1,0,,,15.0,0,2,60,200만원 미만
2013,11,PN00000892,A20000892,,,전통시장,전통시장,,2013-11-01,6,재래시장,,서울,배,,과일류,배,기타배,,5000.0,,5,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,400~499만원
2022,12,PN20210560,A40210560,,,대형마트,대형마트,,2022-12-22,5,이마트구로점,,서울,저탄소인증사과_국내산,P,과일류,사과,기타사과,,7280.0,.,1,,1400,G,4,,3,G,,,.,,,,,,,,,,,,21.0,.,3,60,700만원 이상
2011,8,PN00000206,A20000206,,,슈퍼마켓,기업형슈퍼마켓,,2011-08-14,1,농협하나로클럽성남유통센터,,경기,P김제캠벨,,과일류,포도,캠벨얼리,,7900.0,,1,개,1500,G,.,,,,2,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,4,40,200만원 미만
2010,8,PN00000917,A20000917,,,백화점,백화점,,2010-08-11,4,백화점일반,,서울,복숭아,,과일류,복숭아,일반복숭아,,4980.0,,1,봉,.,,.,,,,.,,,,,,,,7백화점,백화점,.,0,,,0.0,0,4,50,400~499만원
2018,12,PN00001387,A20001387,,,대형마트,대형마트,,2018-12-28,6,롯데마트구로점,,서울,오렌지_미국산_,,과일류,오렌지,오렌지,,5900.0,.,1,,.,,.,,,,.,,,,,.,,,1대형마트,대형마트,1,.,,,0.0,0,1,40,200~299만원
2022,10,PN00000624,A20000624,,,전통시장,전통시장,,2022-10-08,7,전통시장,S,경기,샤인머스켓_국산,P,과일류,포도,청포도,,15000.0,.,1,팩,2,KG,3,송이,.,,,,.,,,,,,,,,,,,0.0,.,4,40,400~499만원
2021,9,PN00000312,A20000312,,,슈퍼마켓,슈퍼마켓,,2021-09-01,4,안심할인마트(송죽),S,경기,복숭아_국내산_,P,과일류,복숭아,일반복숭아,,13800.0,.,1,,.,,.,,.,,.,,1,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,60,700만원 이상
2010,11,PN00000596,A20000596,,,전통시장,전통시장,,2010-11-04,5,재래시장,,경기,바나나,,과일류,바나나,일반바나나,,3000.0,.,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,400~499만원
2015,4,PN20150498,A40150498,,,슈퍼마켓,슈퍼마켓,,2015-04-27,2,소형슈퍼마켓,,인천,파인애플,,과일류,파인애플,파인애플,,3000.0,.,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,2,60,200~299만원
2018,8,PN00000036,A20000036,,,슈퍼마켓,기업형슈퍼마켓,,2018-08-15,4,홈플러스익스프레스고양중산점,,경기,캠벨포도,,과일류,포도,캠벨얼리,,7140.0,.,1,박스,3,KG,.,,,,3,KG,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,50,500~599만원
2014,3,PN00001137,A20001137,,,전문점,전문점,,2014-03-06,5,전문점,,경기,바나나,,과일류,바나나,일반바나나,,5000.0,,1,송이,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,40,400~499만원
2023,2,PN20210785,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-02-16,5,주식회사푸르네마트갈현동지점,,서울,바나나,PR1020_0432119,과일류,바나나,일반바나나,,6900.0,,1.0,,1.0,KG,,,,,,,6900,,유,,,,,,,,,,21.0,0,2,60,700만원 이상
2020,9,PN20150725,A40150725,,,전통시장,전통시장,,2020-09-24,5,도깨비시장,,서울,귤,,과일류,감귤,밀감,,5000.0,.,9,개,5400,G,.,,,,5,KG,,,,,,,2전통시장,전통시장,1,0,,,15.0,0,2,60,200~299만원
2016,7,PN00000564,A20000564,,,편의점,편의점,,2016-07-03,1,편의점,,경기,델몬트콰테바나나,,과일류,바나나,일반바나나,,3300.0,.,1,송이,.,,.,,,,.,,,,,,,,4편의점,편의점,3,0,,,0.0,0,2,50,500~599만원
2017,9,PN00000002,A20000002,,,온라인몰,인터넷구매,,2017-09-25,2,"농가직거래(인터넷,전화)",,없음,사과,,과일류,사과,기타사과,,50000.0,.,1,박스,.,,.,,,,.,,,,,,,,6무점포,인터넷구매,.,0,,,0.0,0,3,50,500~599만원
2012,8,PN00000347,A20000347,,,대형마트,대형마트,,2012-08-03,6,이마트시화점,,경기,바나나,,과일류,바나나,일반바나나,,3750.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,40,300~399만원
2022,10,PN20210628,A40210628,,,슈퍼마켓,슈퍼마켓,,2022-10-21,6,그랜드할인마트,,서울,단감_국내산,P,과일류,단감,단감,,5000.0,.,1,,1849,G,11,개,.,,,,5,,,,,,,,,,,,21.0,.,4,60,600~699만원
2012,9,PN00000104,A20000104,,,슈퍼마켓,슈퍼마켓,,2012-09-04,3,소형슈퍼마켓,,경기,파인애플,,과일류,파인애플,파인애플,,3960.0,,2,통,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,40,400~499만원
2023,10,PN20210079,,직접방문,,대형마트,대형마트,,2023-10-07,7,(주)코스트코코리아의정부점,,경기,껍질째먹는사과,PR1020_0158607,과일류,사과,기타사과,,32990.0,,1.0,,,,13.0,개입,,,,,32990.0,,유,,,,,,,,,,21.0,0,3,50,700만원 이상
2023,7,PN20211022,,직접방문,,슈퍼마켓,,,2023-07-17,2,홈플러스익스프레스서울오류점,,서울,거봉포도_국산,PR2021_0165802,과일류,포도,거봉,국내산,14900.0,,1.0,팩,,,,,500.0,G,,,14900.0,,유,,,,,,,,,,21.0,0,3,40,400~499만원
2010,9,PN00000300,A20000300,,,슈퍼마켓,슈퍼마켓,,2010-09-19,1,소형슈퍼마켓,,없음,배,,과일류,배,기타배,,1000.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,50,200~299만원
2020,1,PN00000344,A20000344,,,대형마트,대형마트,,2020-01-14,3,이마트시화점,,경기,단감_특,,과일류,단감,단감,,2980.0,.,1,봉,.,,5,입,,,.,,,0,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,40,600~699만원
2018,10,PN00000337,A20000337,,,슈퍼마켓,슈퍼마켓,,2018-10-15,2,(주)한마음식자재클럽,,경기,사과_국산_,,과일류,사과,기타사과,,10000.0,.,1,,.,,10,개,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,700만원 이상
2012,8,PN00000798,A20000798,,,전문점,전문점,,2012-08-07,3,전문점,,서울,자두,,과일류,자두,자두,,5000.0,,1,바구니,.,,.,,,,.,,,,,,,,5전문점,전문점,,0,,,0.0,0,4,30,300~399만원
2018,8,PN00001220,A20001220,,,대형마트,대형마트,,2018-08-02,5,이마트연수점,,인천,제스프리썬골드키위,,과일류,참다래,골드키위,,8900.0,2,1,,.,,8,개,,,.,,,/,,.,,,1대형마트,대형마트,2,0,,,0.0,0,4,40,400~499만원
2012,11,PN00000553,A20000553,,,슈퍼마켓,기업형슈퍼마켓,,2012-11-15,5,가산농협하나로마트,,경기,P대봉,,과일류,떫은감,대봉,,20000.0,,1,박스,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,,0,,,0.0,0,4,40,200~299만원
2010,2,PN00000587,A20000587,,,전통시장,전통시장,,2010-02-23,3,재래시장,,경기,귤,,과일류,감귤,밀감,,15000.0,,1,박스,.,,.,,,,.,,,,,,,,2전통시장,전통시장,,0,,,0.0,0,6,30,200만원 미만
2011,9,PN00000001,A20000001,,,슈퍼마켓,슈퍼마켓,,2011-09-05,2,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,3500.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,3,40,200만원 미만
2017,8,PN00000257,A20000257,,,대형마트,대형마트,,2017-08-11,6,코스트코코리아공세점,,경기,복숭아_국내산_,,과일류,복숭아,일반복숭아,,14490.0,.,1,박스,3,KG,.,,,,3,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,60,200~299만원
2015,3,PN00001272,A20001272,,,온라인몰,인터넷구매,,2015-03-20,6,유통업체,,경기,스위트마운틴바나나_필리핀산_,,과일류,바나나,일반바나나,,3300.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,40,700만원 이상
2022,8,PN20210129,A40210129,,,전통시장,전통시장,,2022-08-06,7,구리농수산물시장아리랑청과,,경기,자두_국산,P,과일류,자두,자두,,10000.0,.,9,개,1370,G,.,,.,,,,.,,,,,,,,,,,,21.0,.,4,50,500~599만원
2021,11,PN00000924,A20000924,,,슈퍼마켓,슈퍼마켓,,2021-11-15,2,(주)한국유통,S,경기,제주감귤_2S_L_,P,과일류,감귤,밀감,,9900.0,.,1,,,,,,,,,,9,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,3,50,700만원 이상
2016,2,PN00000743,A20000743,,,전통시장,전통시장,,2016-02-03,4,전통시장,,서울,귤,,과일류,감귤,밀감,,5000.0,.,1,봉,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,50,200만원 미만
2014,6,PN00000182,A20000182,,,슈퍼마켓,슈퍼마켓,,2014-06-18,4,소형슈퍼마켓,,경기,델몬트파인애플,,과일류,파인애플,파인애플,,5900.0,.,2,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,40,300~399만원
2015,7,PN20150425,A40150425,,,대형마트,대형마트,,2015-07-26,1,롯데마트고양점,,경기,햇사레말랑한복숭아,,과일류,복숭아,일반복숭아,,12900.0,.,1,박스,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,15.0,1,3,60,300~399만원
2021,7,PN00000841,A20000841,,,슈퍼마켓,슈퍼마켓,,2021-07-08,5,E플러스마트,S,경기,천도_국내산,P,과일류,복숭아,천도,,5000.0,.,1,,.,,.,,.,,.,,5,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,50,700만원 이상
